observed,computed
2.5,3.884709419685584
2.8,4.03005054768809
2.2,2.9742047400507245
3.1,4.882005165526447
3.7,5.313976783440555
3.3,4.930088841591417
3.6,5.271295401881351
2.9,4.078516056922912
2.8,4.081233568252512
2.9,3.841007485907811
3.2,4.518166666678561
3.4,4.649854049018075
3.3,3.1129806542094043
2.7,1.5579497882869116
2.6,3.260981137154084
1.0,-0.17293258894244
1.1,0.24479173529360868
1.3,1.2017584243918695
2.7,4.395036108663451
2.3,3.3279740440073553
2.7,3.8064263837847654
3.4,5.240101644578941
3.1,4.8147295760826525
4.0,5.572867433467728
6.8,9.592577214603129
4.7,7.9348156328859885
4.1,7.289094582451457
3.8,6.462923957074901
4.4,7.045392619995911
4.3,6.500036438332532
5.0,7.699660309550327
4.4,6.820479025562562
4.5,7.048683651240726
5.1,7.220196563030065
5.6,7.470930844889154
6.2,7.654641001106003
6.3,7.925794790979663
6.6,8.490828469839823
6.7,8.335207893892814
5.1,7.036879282050897
5.3,6.926645754330764
7.4,8.557828508490807
9.3,10.638836327803
5.8,8.375481647755766
6.7,8.80597841517723
6.8,8.933009841803447
7.0,9.147954495678052
7.2,9.229803058791145
7.1,8.57663827204695
6.5,8.336867823615197
7.0,8.823127163707069
6.4,8.18621959587731
7.2,7.973888459130195
9.5,10.361819058049585
6.4,8.323116533412069
7.0,8.810201735355689
7.4,8.255927649245056
8.4,8.783644588281625
6.7,6.651139922950821
4.4,5.040344696358315
0.8,0.3833136350136089
1.8,1.6729807180578997
2.5,2.6949955986833327
5.6,7.966169111104435
5.3,7.199510865998618
2.1,2.407465604501635
4.2,6.386360362777788
5.2,8.18750310830045
2.1,2.4653082897940815
2.9,4.274688795187547
5.0,7.132296611077289
6.2,8.751086120721823
5.6,7.217930698681256
6.0,6.890485248942477
5.3,7.001341262991279
8.2,10.884786965236488
8.8,12.82381938164189
8.1,11.73215023460685
7.2,9.933695480866437
7.7,9.932905200889103
7.9,10.203308630337066
4.5,7.602776709265549
4.3,6.822862666518162
2.9,3.9843251348712276
5.5,7.996858340288696
6.6,8.757212696296168
8.4,9.91746991527492
9.2,9.616368810485339
11.0,12.076559547551504
10.2,12.323472534990396
8.7,9.933599806098519
10.5,11.240878304576695
5.4,6.944838512621955
8.0,10.384584127162745
8.8,10.526455929164044
9.9,10.708794828762867
11.1,11.482582714408785
13.7,12.77663831260877
11.7,10.689065622071213
11.2,11.325832568909242
11.6,11.878718144794963
10.0,11.361468275524368
10.1,11.311738595302655
10.1,11.759361544854892
7.4,8.857661228126755
8.4,10.838724149742644
9.0,11.5984699854778
9.0,10.394595374362599
9.2,9.907999580123498
12.5,12.539770401945159
11.1,11.902127052368613
8.9,10.132958378317506
9.2,12.068499829346852
7.4,10.1433395132768
7.8,10.618410079577766
8.6,10.895841139745588
10.4,12.112532925600792
10.0,11.093053934413698
10.8,11.639917748218416
10.0,10.974175698482536
10.9,10.595153920622957
11.6,10.401201418041124
12.4,11.278018453455122
10.5,10.687923089733516
11.0,11.326894887409242
12.3,11.518649574739198
13.1,11.388654125259448
9.5,8.889305768280638
10.2,10.633816055092998
9.9,9.310558118896763
9.4,7.780440551911783
9.6,8.688599505659226
11.2,10.970474423614474
13.8,12.844870711338976
15.6,14.023288885012875
14.4,13.506776233346283
12.8,12.612367296632817
11.6,11.394030002797958
13.4,12.209738513120824
14.2,12.603665771723087
14.1,12.49280227898471
14.1,13.524327421168087
13.4,13.248701370575095
13.5,12.701485243584521
13.4,12.149812609821094
14.3,12.572180441306768
12.8,11.497343521904448
14.4,12.466207986017801
13.3,12.572532732916349
12.2,12.161984495104573
11.8,11.621405570092222
13.9,12.98024987789609
12.4,11.988765600274872
12.3,11.07023625687251
12.7,11.179427168622487
13.4,11.279514827109512
13.3,11.397378376527657
13.1,11.407032072685617
13.4,11.405859768097267
13.2,11.006869479260807
12.6,10.49716355750334
13.5,11.431510232751227
13.6,11.362501683267977
13.9,11.659293219736366
14.9,12.213428460763861
14.3,12.14893873649745
12.3,10.786380137788997
12.8,11.107937394073845
11.9,10.947891368162502
12.4,11.558957544811774
12.0,11.224557551619087
10.5,10.597972623535103
9.7,9.006972667828094
11.2,11.085306646446861
9.2,9.905934348947984
9.7,10.201745430817097
12.0,11.538919335941067
11.7,10.921633679532903
11.2,10.667276026019819
9.4,9.741790299345082
