observed,computed
11.2,8.930338362446633
9.2,8.009410402373435
9.7,8.28362267945963
12.0,9.404123472866322
11.7,8.86817640087666
11.2,8.732986969241171
9.4,7.858959599287773
9.2,8.295181705439385
9.3,8.384173312592715
9.9,8.696794696512512
9.2,8.29060049309977
10.4,8.42678734400298
12.0,9.0166277019331
11.5,8.691697398550582
10.8,8.10819827306013
10.8,8.03515702730739
10.7,8.21680624428463
10.2,7.984174065636182
10.8,7.854516814746064
9.8,6.645587243605333
8.2,5.22302778395478
12.0,7.816704548414071
12.3,7.81464207253367
12.3,7.840176683861086
11.7,7.654147168394878
11.1,7.285579731673254
11.5,7.481405824497007
11.7,7.716255021039584
11.5,7.587410618239162
10.8,7.297179548506974
10.3,6.779614020176212
10.1,6.489640940072786
10.3,6.7401723663584345
9.7,7.126757211586094
9.3,6.802202631683637
8.0,6.263001788879498
7.9,6.596336595913873
8.5,6.969366281100236
8.8,7.326335793143352
8.5,7.2313843821362065
8.6,7.030340553830384
8.9,7.292960965468183
8.1,6.552625996128258
8.7,7.3243789036321765
7.9,7.211993247450333
8.4,6.979201723989015
6.5,5.8051691993446655
6.4,5.7434995507750655
6.4,5.744600632059274
7.1,5.994593002358021
7.1,6.210164237619991
6.1,5.787015305547891
6.6,6.18671149660792
6.7,6.003628827757719
6.8,5.9604094935313405
6.6,5.620770467072066
7.5,6.033311786138835
8.3,6.607863764645053
6.7,5.667938634269394
5.7,5.063414005866348
6.5,5.312780640767267
5.3,4.524289580054185
4.6,4.044203135119817
4.3,3.9269846186243185
5.1,4.71752690893715
5.5,4.935208077164822
7.0,5.8851560483078735
5.7,5.164525667400011
4.2,3.862129959977013
4.0,3.053498415465412
3.8,3.4476857153826668
4.0,3.8023216045619463
4.9,4.355053620247461
5.2,4.536252026847057
6.3,5.220539464953442
5.2,4.467808762499882
5.1,4.217641487796359
4.8,4.092128568579445
5.1,4.401089014661878
4.3,3.8660204841171675
4.7,4.301642469422471
4.6,4.16952584360266
3.0,2.2878998208792414
2.1,1.2596711012915895
2.7,2.056055783615143
2.8,2.5665463515819384
3.2,2.4884563131809063
3.7,3.1500144312598692
2.7,2.2316840862422196
3.0,2.589246321383309
3.3,2.7034897447827064
2.9,2.044062755015409
3.9,3.3101240191413406
2.6,1.726757681185777
1.9,1.377906833916857
2.4,2.0357049694148186
3.4,2.70289962553077
2.3,1.6801246938598215
2.5,2.3739513410557915
1.6,-0.4954618133333409
1.9,1.887519612656056
1.6,1.6899162311052471
0.6,-1.8595626931011908
1.8,1.8552427032603744
1.4,1.4843110560440107
1.4,1.3954563087188987
1.5,1.72305132164398
1.7,1.479479020660538
2.0,1.1972982824417155
2.0,0.13321826319577323
1.7,1.718058972976797
0.2,-3.1312819798173943
0.3,-3.274969448984764
1.0,0.4835496966401198
0.1,-3.6836699719708803
1.1,0.26947785389655626
1.1,0.877368342420477
0.8,0.06570368825732388
0.6,-1.201491892717104
0.5,-1.2204514058157743
0.6,-0.8906023015091876
0.5,-1.2217407737391206
0.5,-1.2491601972299688
0.1,-2.6940303581384577
0.4,-1.4117607954825893
0.6,-0.4720345235524033
1.2,0.8563488919922326
0.9,0.1919586410670638
1.4,1.4730139835503726
0.7,-0.45398805704012335
0.9,-0.4188414086519271
1.7,-0.3812302316948962
0.4,-2.3283784688617875
0.3,-2.3391369674274936
0.6,-1.2498351914535708
0.6,-1.5541541623772144
0.8,-0.9211683619776476
1.4,1.3288702219231525
0.5,-1.0095627158070968
1.1,0.7424477440493548
1.2,-0.059014786835362376
0.9,-0.06820277827779336
0.5,-0.35780077437072744
0.6,-0.5838824482724984
0.3,-1.7025127483152727
0.5,-0.6465687821882912
0.3,-1.1665253100021207
0.7,-0.8864570346365497
0.5,-1.59059755957111
0.6,-0.46947991432655584
0.1,-2.21684975683663
0.2,-1.597165326048889
0.5,-0.9154020736971622
1.5,2.423334358068441
1.2,1.4141348358979213
0.3,-0.20091689177143673
0.9,0.8596509472120597
0.9,0.5106506509777486
0.9,-0.09044652453796165
1.0,1.3432935058608715
1.3,1.8975433261612968
0.5,-0.994368305898507
0.4,-0.6475166649764188
0.9,0.9254779392543746
0.8,0.18379267651139267
0.9,0.484061440865169
0.9,0.2493201641838402
1.0,0.6261777610280728
0.9,0.10724419364431188
1.4,1.0935591661598691
0.5,-1.5810440869440605
1.7,2.1973979933584715
0.8,-0.04463628919609092
1.7,2.41119385224652
1.6,2.1973587992040677
1.5,1.9196557010881252
1.4,1.5787368283194623
2.0,2.582636128139523
2.0,2.1251365630936956
1.0,-0.0923652680346077
1.7,2.144891144596443
0.8,-0.8925300553761014
1.1,1.0279423288772165
1.5,3.2317030507511
1.3,2.2284600137943094
2.0,4.344424933251115
0.6,-1.7048179040228313
1.2,0.3932438811428052
0.5,-1.2781129718327786
0.8,-0.6598772641873223
0.9,-0.08183301749112132
1.9,2.813518640483939
1.9,2.8960093206798496
2.3,3.621832753865034
2.4,3.34646288232099
2.1,2.3438041179332374
1.5,0.4899753301018712
2.0,1.3743596987077105
2.5,3.1753579805972985
2.7,3.091550482350297
3.4,3.298788552037245
2.0,1.1410755036515927
1.2,-0.5187624149280088
2.5,1.9375992438684067
3.3,3.1355093793717645
2.9,3.18565357137792
2.5,3.2185468321584123
2.1,2.2484579472697144
3.1,4.624359880017676
2.7,2.8032131473209416
2.6,3.8221444433906253
3.0,3.689330097319101
2.6,2.029708503856212
1.9,0.5585108098250808
2.8,1.8309367408494672
5.1,4.1948201958411655
4.1,4.218660332538555
4.6,4.946257640536655
5.3,6.35966355140552
4.7,6.294664566706902
2.8,3.5835385613226722
2.2,1.7540332425235023
3.7,5.168096201666935
3.1,4.15147221872617
4.3,5.271767830493518
3.7,3.9460834913147536
3.7,4.53908180850368
4.5,5.327378362611499
3.9,4.2291746193851605
3.7,3.2971960852870605
3.4,2.7316459971463853
3.6,4.575086813000038
4.2,5.695706093291932
4.0,5.016338903163624
5.9,6.824472282084482
5.6,7.105473595140953
5.2,5.915144096070144
5.3,5.736850065644146
7.4,8.705711724671124
6.1,7.130499402078699
7.2,8.432936211982492
5.7,6.519137200981044
6.3,6.403053340311265
7.2,6.949947723748665
7.1,6.696787489360585
7.6,6.924792730746515
8.1,7.042456921175521
9.2,7.944790327748257
8.0,7.526367647677246
7.0,6.518144854958364
7.9,7.183110725065907
7.4,7.210197188390331
7.4,7.34337335356947
6.6,6.009351511016465
8.1,7.943740964897217
7.3,6.957045753899893
8.2,6.857049013659718
8.1,6.893269530032588
8.0,7.44823702254684
8.2,9.267086499441572
6.1,6.868225810156069
5.7,7.085038573805185
5.3,6.393520973009863
5.0,5.573214467719193
7.8,9.042355809907532
7.9,8.49242028906328
6.7,6.241532287761384
8.5,8.177974207041625
9.6,9.24422680391966
10.6,9.467428438915706
10.5,9.137889596477777
10.4,8.391763046708597
10.6,8.035891562016616
10.1,7.4084251325752835
10.2,7.648034708377642
12.3,9.53351254562303
4.6,3.3407294993285976
4.7,4.696152494813907
4.1,4.142589314024011
8.7,8.838824082400665
8.3,8.545922489443871
7.5,6.347515487825503
7.6,7.46234723501443
10.0,8.725412078780716
11.0,9.869925529689427
11.7,11.379638617221476
10.1,9.87975930986342
9.9,9.028277082063466
11.3,10.869823375129801
9.9,9.848007244563027
11.9,11.669270609055145
11.7,11.849504107291269
11.7,11.144555510947391
11.5,10.243403361718187
12.3,10.935485992771703
11.4,10.96037208766117
9.4,9.509808311617565
9.8,9.531955276351047
11.7,9.939830186812806
14.2,10.937329947411316
11.5,8.542386360736465
12.6,10.113298191476678
8.0,7.426585923627053
8.6,7.5546012686299475
11.0,9.294983943181778
10.1,8.350677703597777
10.2,8.808240839582446
12.3,10.498691758148794
10.3,9.177263819145226
11.0,9.735483911359157
11.1,9.590102057647169
13.7,10.553905178832732
13.7,10.53020938623689
13.8,10.278940799973954
14.4,10.99943274419058
14.1,10.832561167739849
14.8,10.679080108543342
14.9,11.232821621046263
13.2,10.085920774082693
12.4,9.790102265149935
14.0,10.169649807513412
14.1,10.285009384574296
11.3,9.360567410774694
11.3,9.470773843867738
11.9,9.58136218767165
11.1,9.220686215002422
11.0,10.02812496014889
10.8,10.024687212455973
12.0,10.059548530413913
13.6,11.02345510391123
13.0,10.430670027890374
13.7,10.603646288937421
15.1,11.066552477238139
14.8,10.704620398284618
13.9,10.163200258580593
15.2,10.128477912198353
15.9,10.07377186668967
14.8,10.924053221362328
14.0,10.520993984519455
13.6,10.253951012796701
13.4,10.224042121876845
13.7,10.347287240636595
15.1,10.871726327556663
14.4,11.15650196824192
13.6,10.845207683807978
12.6,9.47407410147815
13.6,9.40076821511131
15.3,10.201125093341998
13.5,8.929077932815051
11.4,7.6410493028346655
13.4,8.94608879652112
14.5,9.831092604470014
15.2,10.4276091335602
14.9,10.610636401106236
13.8,10.416385153042476
13.6,10.242989006484919
13.6,9.94789239632287
12.4,9.265545539890008
13.2,10.206872024969824
14.1,11.353965230928294
12.6,10.399348454108711
12.2,10.036258387030296
11.6,9.25998246174301
11.8,9.05696776147102
12.4,9.199411040458518
12.8,8.915299518669448
10.4,6.881213328224729
9.0,5.686874667007049
12.8,9.285561624678017
13.3,9.293342646540719
13.3,9.765413858818548
13.7,10.100264240267432
12.6,9.54211466872549
9.6,8.05087165456846
10.5,8.474534873896133
8.5,6.72344694080057
8.9,7.3692195537461656
10.4,8.556674375176865
9.5,8.07073452307739
8.7,7.585451289196476
10.2,8.562587022966438
10.7,8.684605152289603
10.5,8.51823708017567
10.4,8.20159040895814
10.3,8.442318115459999
8.9,8.17815984119903
8.9,7.741914647905162
10.0,7.958708509696117
10.8,8.264623176434245
10.6,8.124667133980372
10.4,8.107648649010146
10.5,8.091076618073197
10.7,8.444045218460179
7.6,6.969848501576301
8.6,7.336448034738016
9.5,7.810501767649447
9.1,7.69028985890738
8.1,7.001855620197771
7.5,6.202010750637584
9.4,7.270629085435395
10.2,7.654261238293333
9.8,7.01933779698428
3.9,2.3380208913011833
5.5,5.473610959521226
2.4,0.6194810052033923
4.1,4.082074472413842
5.8,5.573887963177017
5.7,4.997508578735849
6.1,4.7889420870902555
7.9,6.204616794525756
6.2,5.071776324525727
6.6,5.519381603296393
6.4,5.40712093755155
5.9,4.948711964692186
3.3,1.6842998562757987
4.6,3.8900093993022633
5.6,5.164336862258277
4.8,4.386326253579518
4.7,4.5171769698526
3.9,3.821585192556667
4.5,4.66922872560992
5.6,5.538088248018776
6.4,5.989773632884644
5.9,5.505440992284495
6.3,5.766283679689495
6.2,5.44711736225097
5.8,4.849849697739247
6.5,6.03076029331908
5.9,5.117600982154797
5.2,4.435798395174073
4.8,4.226362251571424
4.3,4.1196627018825795
4.1,3.8088237055779026
4.5,4.166526171798474
5.2,4.786653275970669
6.1,5.109013472890335
7.0,5.599028762876352
2.8,0.75557529520826
3.6,2.735019163624591
4.7,3.2024375595986987
2.3,2.08514164416111
2.7,3.255619246884838
2.6,3.551690579766151
2.9,3.6776802489152933
1.9,1.540473374595877
2.8,3.4707008730416318
3.3,4.142906201236389
2.9,3.5338544570566075
3.1,3.7856623333396415
2.8,3.467221436063885
3.1,3.6359870425373604
3.5,3.9297239718111165
3.6,3.954678886424405
2.4,2.4067199771470764
2.2,1.9390666264376026
2.3,2.324533321599516
2.2,2.3345960758492885
2.2,2.1253307013266767
2.5,2.1245406831710154
1.9,1.3997847337232692
0.8,-0.47493988580597707
0.8,-0.6133473394668605
0.3,-1.678322615714205
1.4,0.7746641622207572
2.2,2.178793967623145
2.6,2.901883155494124
2.6,2.5404410756326348
1.9,1.555192305173291
1.9,1.477110703137842
1.4,0.5994988706445662
1.1,-0.3476313953713805
0.9,-0.4352660423718465
2.3,2.6393630275912936
1.0,0.9114118564897491
1.6,2.3310377769754176
1.7,2.5251795217286044
1.7,2.4152183304116788
1.4,1.7940513955231705
1.7,2.1017274155212364
1.7,2.3377756187881595
1.3,1.400112370324897
1.3,0.8885402176720955
1.4,0.8213171550591433
1.2,0.9540434976163039
1.5,1.8132900913411159
0.0,-3.2004252652441165
0.1,-2.5894655455621716
0.9,-0.0441089357224958
0.9,0.9314177053982239
1.3,1.4968816932065212
1.2,1.5742988883854554
1.3,1.4726016189591415
1.1,0.9875615607355912
1.3,1.1698784188222375
0.3,-1.8753205864955698
0.6,-0.46773447383960354
0.5,-0.2725609030385553
0.0,-3.2541967415317643
0.0,-2.6068217667689546
0.1,-2.0667504288170124
0.1,-2.329838359425696
0.3,-1.3992622091419107
0.2,-2.0017323871606583
0.8,0.5044394566231566
0.3,-1.6448083077794213
0.2,-1.7144674432724725
1.0,1.0342684253157857
1.3,1.5497669295126864
0.7,-0.9956794904705902
0.6,-0.5510624774567
1.2,1.6124646811731995
0.8,0.6471836353256257
0.8,0.49301197612262193
0.9,0.6205743925803661
1.5,1.2757198053595118
1.4,1.0622894548770103
1.5,1.7542646929326802
1.3,1.0585981876963193
1.7,1.556170115043946
1.3,0.4080144307590627
1.2,0.3246193077233818
0.9,-0.24465342707035131
0.6,-1.0835466421021887
0.2,-2.1633148907031283
0.3,-1.289877314787788
0.9,0.8032846298986814
1.2,1.2294503684591904
0.7,0.41009880657688547
0.9,1.0041731336656474
0.3,-1.0510632278140455
0.0,-2.219087255785084
0.1,-2.116700220612839
0.7,-0.10094745297209262
2.1,2.9384220074232434
1.5,2.0604885305145535
1.5,2.1603729093814907
1.8,2.6151239470081595
1.2,0.07610120625048368
1.5,1.196422054563755
2.7,3.3918606093671775
1.0,0.8033446015560572
2.5,2.8826876437732754
1.3,0.8208819521361613
1.7,2.505509034650548
